
850,000000	92,081774
849,000000	91,488082
848,000000	91,325300
847,000000	91,054313
846,000000	90,584150
845,000000	89,737844
844,000000	90,660121
843,000000	90,034163
842,000000	90,658936
841,000000	89,945401
840,000000	90,168875
839,000000	90,377287
838,000000	90,791042
837,000000	89,912270
836,000000	90,208152
835,000000	89,941484
834,000000	90,235742
833,000000	90,423527
832,000000	90,403511
831,000000	90,157641
830,000000	89,969346
829,000000	90,355084
828,000000	90,044895
827,000000	89,819826
826,000000	89,831110
825,000000	89,942238
824,000000	89,943359
823,000000	90,009827
822,000000	89,745392
821,000000	90,305527
820,000000	90,048288
819,000000	89,999520
818,000000	89,916095
817,000000	89,608332
816,000000	89,350979
815,000000	89,731065
814,000000	89,371959
813,000000	89,629165
812,000000	89,661395
811,000000	89,636601
810,000000	89,448441
809,000000	89,791541
808,000000	89,600519
807,000000	89,582961
806,000000	89,388356
805,000000	89,323388
804,000000	89,221576
803,000000	89,406962
802,000000	89,577495
801,000000	89,221328
800,000000	89,038056
799,000000	89,261791
798,000000	89,266397
797,000000	89,060696
796,000000	88,936410
795,000000	89,033537
794,000000	89,169203
793,000000	89,137513
792,000000	88,858921
791,000000	88,858107
790,000000	88,861774
789,000000	88,785923
788,000000	88,802558
787,000000	88,764639
786,000000	88,845764
785,000000	88,792712
784,000000	88,649756
783,000000	88,611464
782,000000	88,723908
781,000000	88,493570
780,000000	88,503059
779,000000	88,578295
778,000000	88,355134
777,000000	88,400178
776,000000	88,433078
775,000000	88,435034
774,000000	88,308646
773,000000	88,381382
772,000000	88,370676
771,000000	88,385954
770,000000	88,138349
769,000000	88,077840
768,000000	87,978984
767,000000	88,177657
766,000000	88,079907
765,000000	88,069834
764,000000	88,230162
763,000000	88,136973
762,000000	88,036843
761,000000	87,989338
760,000000	87,964843
759,000000	87,965927
758,000000	87,919046
757,000000	87,845880
756,000000	87,697949
755,000000	87,749555
754,000000	87,625223
753,000000	87,678510
752,000000	87,683117
751,000000	87,691686
750,000000	87,596969
749,000000	87,494116
748,000000	87,397025
747,000000	87,417807
746,000000	87,448294
745,000000	87,445698
744,000000	87,349810
743,000000	87,332522
742,000000	87,269574
741,000000	87,166940
740,000000	87,196283
739,000000	87,119094
738,000000	87,019541
737,000000	86,929039
736,000000	86,847917
735,000000	86,786735
734,000000	86,746249
733,000000	86,626103
732,000000	86,650805
731,000000	86,694107
730,000000	86,809938
729,000000	86,751929
728,000000	86,616637
727,000000	86,570777
726,000000	86,580014
725,000000	86,588585
724,000000	86,547877
723,000000	86,450966
722,000000	86,368924
721,000000	86,328467
720,000000	86,278792
719,000000	86,191364
718,000000	86,232367
717,000000	86,199127
716,000000	86,032900
715,000000	86,011503
714,000000	85,980418
713,000000	85,878278
712,000000	85,766898
711,000000	85,786178
710,000000	85,737999
709,000000	85,775619
708,000000	85,816570
707,000000	85,738444
706,000000	85,605841
705,000000	85,532276
704,000000	85,488289
703,000000	85,412934
702,000000	85,403194
701,000000	85,376198
700,000000	85,246449
699,000000	85,133472
698,000000	85,133154
697,000000	85,069457
696,000000	84,947495
695,000000	84,947484
694,000000	84,900884
693,000000	84,859003
692,000000	84,874841
691,000000	84,829857
690,000000	84,737825
689,000000	84,700952
688,000000	84,630106
687,000000	84,515775
686,000000	84,448506
685,000000	84,540162
684,000000	84,441423
683,000000	84,374891
682,000000	84,336074
681,000000	84,260716
680,000000	84,175276
679,000000	84,118358
678,000000	84,024647
677,000000	83,923281
676,000000	83,857518
675,000000	83,790946
674,000000	83,772777
673,000000	83,738523
