
850,000000	98,472840
849,000000	97,832218
848,000000	98,513470
847,000000	98,155859
846,000000	98,916825
845,000000	98,210326
844,000000	98,327201
843,000000	98,136138
842,000000	98,486036
841,000000	97,792266
840,000000	97,274650
839,000000	97,658485
838,000000	98,197422
837,000000	97,779205
836,000000	98,241812
835,000000	97,881665
834,000000	98,216630
833,000000	97,976208
832,000000	97,921701
831,000000	98,466164
830,000000	98,409552
829,000000	98,105448
828,000000	98,027031
827,000000	97,940903
826,000000	97,934142
825,000000	97,888167
824,000000	98,290859
823,000000	98,086521
822,000000	97,848181
821,000000	98,265588
820,000000	98,133575
819,000000	98,320362
818,000000	98,244991
817,000000	97,910847
816,000000	97,704981
815,000000	97,991720
814,000000	98,107480
813,000000	97,806494
812,000000	98,005382
811,000000	98,077619
810,000000	97,852927
809,000000	98,323009
808,000000	98,169555
807,000000	97,967095
806,000000	97,971175
805,000000	97,908326
804,000000	98,131696
803,000000	98,056719
802,000000	98,213308
801,000000	98,045834
800,000000	97,920555
799,000000	97,805125
798,000000	97,796594
797,000000	97,966390
796,000000	98,042538
795,000000	97,958292
794,000000	98,022361
793,000000	97,950011
792,000000	97,718246
791,000000	97,925792
790,000000	98,037988
789,000000	98,068647
788,000000	97,960399
787,000000	97,983064
786,000000	97,979158
785,000000	98,032074
784,000000	97,723898
783,000000	97,684391
782,000000	97,928511
781,000000	97,854735
780,000000	97,895518
779,000000	97,877249
778,000000	97,866575
777,000000	97,767775
776,000000	97,939838
775,000000	97,980392
774,000000	97,925839
773,000000	98,146225
772,000000	98,028174
771,000000	97,959006
770,000000	97,778059
769,000000	97,865976
768,000000	97,934978
767,000000	98,004466
766,000000	97,858321
765,000000	97,953005
764,000000	98,042283
763,000000	98,046790
762,000000	97,974910
761,000000	97,906636
760,000000	97,879405
759,000000	97,995945
758,000000	97,891721
757,000000	97,778280
756,000000	97,908784
755,000000	97,846354
754,000000	97,779713
753,000000	97,895635
752,000000	97,868456
751,000000	97,919404
750,000000	97,821008
749,000000	97,714508
748,000000	97,793956
747,000000	97,788736
746,000000	97,897469
745,000000	97,886392
744,000000	97,826250
743,000000	97,791380
742,000000	97,771354
741,000000	97,798844
740,000000	97,862944
739,000000	97,822974
738,000000	97,813981
737,000000	97,836857
736,000000	97,774839
735,000000	97,707746
734,000000	97,659936
733,000000	97,653915
732,000000	97,807630
731,000000	97,848201
730,000000	97,772455
729,000000	97,763955
728,000000	97,852313
727,000000	97,797634
726,000000	97,874993
725,000000	97,974163
724,000000	97,939805
723,000000	97,871496
722,000000	97,818163
721,000000	97,826211
720,000000	97,801657
719,000000	97,732661
718,000000	97,856233
717,000000	97,905450
716,000000	97,838240
715,000000	97,768175
714,000000	97,736184
713,000000	97,721795
712,000000	97,693813
711,000000	97,829426
710,000000	97,762643
709,000000	97,770811
708,000000	97,932785
707,000000	97,866426
706,000000	97,826601
705,000000	97,786258
704,000000	97,722360
703,000000	97,787585
702,000000	97,762806
701,000000	97,747393
700,000000	97,710615
699,000000	97,664591
698,000000	97,666683
697,000000	97,637347
696,000000	97,580141
695,000000	97,698408
694,000000	97,700715
693,000000	97,614815
692,000000	97,599975
691,000000	97,715221
690,000000	97,727618
689,000000	97,679486
688,000000	97,697452
687,000000	97,685239
686,000000	97,678791
685,000000	97,814811
684,000000	97,774571
683,000000	97,803898
682,000000	97,841374
681,000000	97,738366
680,000000	97,737179
679,000000	97,722937
678,000000	97,781861
677,000000	97,754726
676,000000	97,627829
675,000000	97,660917
674,000000	97,736210
673,000000	97,765784
672,000000	97,763293
671,000000	97,723095
670,000000	97,707617
669,000000	97,614733
668,000000	97,626813
667,000000	97,656249
666,000000	97,653664
665,000000	97,658681
664,000000	97,563669
663,000000	97,554458
662,000000	97,613127
661,000000	97,666223
660,000000	97,660435
659,000000	97,620910
658,000000	97,656809
657,000000	97,702369
656,000000	97,678944
655,000000	97,612098
654,000000	97,639404
653,000000	97,625330
652,000000	97,624260
651,000000	97,652700
650,000000	97,684806
649,000000	97,642542
648,000000	97,563957
647,000000	97,645276
646,000000	97,524566
